recall;1-precision
0.011235955056179775;0.0
0.02247191011235955;0.0
0.033707865168539325;0.0
0.033707865168539325;0.25
0.0449438202247191;0.19999999999999996
0.056179775280898875;0.16666666666666663
0.06741573033707865;0.1428571428571429
0.07865168539325842;0.125
0.0898876404494382;0.11111111111111116
0.10112359550561797;0.09999999999999998
0.10112359550561797;0.18181818181818177
0.10112359550561797;0.25
0.11235955056179775;0.23076923076923073
0.12359550561797752;0.2142857142857143
0.12359550561797752;0.2666666666666667
0.1348314606741573;0.25
0.14606741573033707;0.23529411764705888
0.14606741573033707;0.2777777777777778
0.15730337078651685;0.26315789473684215
0.16853932584269662;0.25
0.1797752808988764;0.23809523809523814
0.19101123595505617;0.2272727272727273
0.19101123595505617;0.26086956521739135
0.19101123595505617;0.29166666666666663
0.20224719101123595;0.28
0.20224719101123595;0.3076923076923077
0.20224719101123595;0.33333333333333337
0.20224719101123595;0.3571428571428571
0.20224719101123595;0.3793103448275862
0.20224719101123595;0.4
0.21348314606741572;0.3870967741935484
0.21348314606741572;0.40625
0.2247191011235955;0.3939393939393939
0.2247191011235955;0.4117647058823529
0.23595505617977527;0.4
0.23595505617977527;0.41666666666666663
0.23595505617977527;0.43243243243243246
0.23595505617977527;0.4473684210526315
0.23595505617977527;0.46153846153846156
0.23595505617977527;0.475
0.23595505617977527;0.4878048780487805
0.24719101123595505;0.47619047619047616
0.24719101123595505;0.4883720930232558
0.24719101123595505;0.5
0.24719101123595505;0.5111111111111111
0.24719101123595505;0.5217391304347826
0.24719101123595505;0.5319148936170213
0.24719101123595505;0.5416666666666667
0.24719101123595505;0.5510204081632653
0.24719101123595505;0.56
0.25842696629213485;0.5490196078431373
0.25842696629213485;0.5576923076923077
0.25842696629213485;0.5660377358490566
0.25842696629213485;0.5740740740740741
0.25842696629213485;0.5818181818181818
0.25842696629213485;0.5892857142857143
0.2696629213483146;0.5789473684210527
0.2696629213483146;0.5862068965517242
0.2696629213483146;0.5932203389830508
0.2808988764044944;0.5833333333333333
0.2808988764044944;0.5901639344262295
0.2808988764044944;0.5967741935483871
0.2808988764044944;0.6031746031746033
0.2808988764044944;0.609375
0.2808988764044944;0.6153846153846154
0.2808988764044944;0.6212121212121212
0.2808988764044944;0.6268656716417911
0.29213483146067415;0.6176470588235294
0.29213483146067415;0.6231884057971014
0.29213483146067415;0.6285714285714286
0.29213483146067415;0.6338028169014085
0.29213483146067415;0.6388888888888888
0.29213483146067415;0.6438356164383562
0.29213483146067415;0.6486486486486487
0.29213483146067415;0.6533333333333333
0.29213483146067415;0.6578947368421053
0.29213483146067415;0.6623376623376623
0.29213483146067415;0.6666666666666667
0.29213483146067415;0.6708860759493671
0.30337078651685395;0.6625
0.3146067415730337;0.654320987654321
0.3146067415730337;0.6585365853658536
0.3146067415730337;0.6626506024096386
0.3146067415730337;0.6666666666666667
0.3146067415730337;0.6705882352941177
0.3146067415730337;0.6744186046511628
0.3146067415730337;0.6781609195402298
