recall;1-precision
0.011235955056179775;0.0
0.02247191011235955;0.0
0.033707865168539325;0.0
0.033707865168539325;0.25
0.0449438202247191;0.19999999999999996
0.056179775280898875;0.16666666666666663
0.06741573033707865;0.1428571428571429
0.07865168539325842;0.125
0.0898876404494382;0.11111111111111116
0.10112359550561797;0.09999999999999998
0.10112359550561797;0.18181818181818177
0.10112359550561797;0.25
0.11235955056179775;0.23076923076923073
0.11235955056179775;0.2857142857142857
0.11235955056179775;0.33333333333333337
0.11235955056179775;0.375
0.12359550561797752;0.3529411764705882
0.12359550561797752;0.38888888888888884
0.1348314606741573;0.368421052631579
0.14606741573033707;0.35
0.15730337078651685;0.33333333333333337
0.16853932584269662;0.31818181818181823
0.16853932584269662;0.34782608695652173
0.1797752808988764;0.33333333333333337
0.19101123595505617;0.31999999999999995
0.20224719101123595;0.3076923076923077
0.21348314606741572;0.2962962962962963
0.2247191011235955;0.2857142857142857
0.23595505617977527;0.27586206896551724
0.24719101123595505;0.2666666666666667
0.24719101123595505;0.29032258064516125
0.25842696629213485;0.28125
0.2696629213483146;0.2727272727272727
0.2808988764044944;0.2647058823529411
0.29213483146067415;0.2571428571428571
0.29213483146067415;0.2777777777777778
0.29213483146067415;0.29729729729729726
0.29213483146067415;0.3157894736842105
0.29213483146067415;0.33333333333333337
0.29213483146067415;0.35
0.30337078651685395;0.3414634146341463
0.30337078651685395;0.3571428571428571
0.30337078651685395;0.37209302325581395
0.3146067415730337;0.36363636363636365
0.3146067415730337;0.37777777777777777
0.3146067415730337;0.3913043478260869
0.3146067415730337;0.4042553191489362
0.3146067415730337;0.41666666666666663
0.3146067415730337;0.4285714285714286
0.3258426966292135;0.42000000000000004
0.33707865168539325;0.4117647058823529
0.33707865168539325;0.42307692307692313
0.33707865168539325;0.4339622641509434
0.34831460674157305;0.42592592592592593
0.34831460674157305;0.4363636363636364
0.34831460674157305;0.4464285714285714
0.34831460674157305;0.45614035087719296
0.34831460674157305;0.4655172413793104
0.3595505617977528;0.4576271186440678
0.3595505617977528;0.4666666666666667
0.3595505617977528;0.47540983606557374
0.3707865168539326;0.467741935483871
0.3707865168539326;0.47619047619047616
0.3707865168539326;0.484375
0.3707865168539326;0.49230769230769234
0.38202247191011235;0.48484848484848486
0.38202247191011235;0.4925373134328358
0.38202247191011235;0.5
0.38202247191011235;0.5072463768115942
0.38202247191011235;0.5142857142857142
0.38202247191011235;0.5211267605633803
0.38202247191011235;0.5277777777777778
0.38202247191011235;0.5342465753424658
0.38202247191011235;0.5405405405405406
0.39325842696629215;0.5333333333333333
0.39325842696629215;0.5394736842105263
0.39325842696629215;0.5454545454545454
0.39325842696629215;0.5512820512820513
0.39325842696629215;0.5569620253164558
0.39325842696629215;0.5625
0.39325842696629215;0.5679012345679013
0.4044943820224719;0.5609756097560976
0.4044943820224719;0.5662650602409638
0.4044943820224719;0.5714285714285714
0.4044943820224719;0.5764705882352941
0.4044943820224719;0.5813953488372092
