recall;1-precision
0.011235955056179775;0.0
0.02247191011235955;0.0
0.033707865168539325;0.0
0.033707865168539325;0.25
0.0449438202247191;0.19999999999999996
0.056179775280898875;0.16666666666666663
0.06741573033707865;0.1428571428571429
0.07865168539325842;0.125
0.0898876404494382;0.11111111111111116
0.10112359550561797;0.09999999999999998
0.10112359550561797;0.18181818181818177
0.10112359550561797;0.25
0.11235955056179775;0.23076923076923073
0.12359550561797752;0.2142857142857143
0.1348314606741573;0.19999999999999996
0.1348314606741573;0.25
0.14606741573033707;0.23529411764705888
0.15730337078651685;0.2222222222222222
0.16853932584269662;0.21052631578947367
0.1797752808988764;0.19999999999999996
0.19101123595505617;0.19047619047619047
0.20224719101123595;0.18181818181818177
0.20224719101123595;0.21739130434782605
0.20224719101123595;0.25
0.21348314606741572;0.24
0.21348314606741572;0.2692307692307693
0.21348314606741572;0.2962962962962963
0.21348314606741572;0.3214285714285714
0.2247191011235955;0.31034482758620685
0.23595505617977527;0.30000000000000004
0.23595505617977527;0.32258064516129037
0.23595505617977527;0.34375
0.23595505617977527;0.36363636363636365
0.24719101123595505;0.3529411764705882
0.24719101123595505;0.37142857142857144
0.24719101123595505;0.38888888888888884
0.25842696629213485;0.3783783783783784
0.25842696629213485;0.39473684210526316
0.2696629213483146;0.3846153846153846
0.2696629213483146;0.4
0.2696629213483146;0.41463414634146345
0.2696629213483146;0.4285714285714286
0.2696629213483146;0.4418604651162791
0.2696629213483146;0.4545454545454546
0.2696629213483146;0.4666666666666667
0.2696629213483146;0.4782608695652174
0.2808988764044944;0.46808510638297873
0.2808988764044944;0.47916666666666663
0.2808988764044944;0.4897959183673469
0.2808988764044944;0.5
0.2808988764044944;0.5098039215686274
0.29213483146067415;0.5
0.29213483146067415;0.5094339622641509
0.29213483146067415;0.5185185185185186
0.29213483146067415;0.5272727272727273
0.29213483146067415;0.5357142857142857
0.29213483146067415;0.543859649122807
0.29213483146067415;0.5517241379310345
0.29213483146067415;0.5593220338983051
0.30337078651685395;0.55
0.30337078651685395;0.5573770491803278
0.30337078651685395;0.564516129032258
0.3146067415730337;0.5555555555555556
0.3146067415730337;0.5625
0.3258426966292135;0.5538461538461539
0.3258426966292135;0.5606060606060606
0.3258426966292135;0.5671641791044777
0.3258426966292135;0.5735294117647058
0.3258426966292135;0.5797101449275363
0.3258426966292135;0.5857142857142856
0.33707865168539325;0.5774647887323944
0.34831460674157305;0.5694444444444444
0.34831460674157305;0.5753424657534247
0.34831460674157305;0.5810810810810811
0.34831460674157305;0.5866666666666667
0.34831460674157305;0.5921052631578947
0.3595505617977528;0.5844155844155844
0.3595505617977528;0.5897435897435898
0.3595505617977528;0.5949367088607596
0.3595505617977528;0.6
0.3595505617977528;0.6049382716049383
0.3595505617977528;0.6097560975609756
0.3595505617977528;0.6144578313253012
0.3595505617977528;0.6190476190476191
0.3595505617977528;0.6235294117647059
0.3595505617977528;0.627906976744186
0.3595505617977528;0.632183908045977
