recall;1-precision
0.011235955056179775;0.0
0.02247191011235955;0.0
0.033707865168539325;0.0
0.033707865168539325;0.25
0.0449438202247191;0.19999999999999996
0.056179775280898875;0.16666666666666663
0.06741573033707865;0.1428571428571429
0.07865168539325842;0.125
0.07865168539325842;0.2222222222222222
0.0898876404494382;0.19999999999999996
0.10112359550561797;0.18181818181818177
0.11235955056179775;0.16666666666666663
0.11235955056179775;0.23076923076923073
0.11235955056179775;0.2857142857142857
0.12359550561797752;0.2666666666666667
0.1348314606741573;0.25
0.1348314606741573;0.2941176470588235
0.14606741573033707;0.2777777777777778
0.14606741573033707;0.3157894736842105
0.14606741573033707;0.35
0.14606741573033707;0.38095238095238093
0.15730337078651685;0.36363636363636365
0.16853932584269662;0.34782608695652173
0.1797752808988764;0.33333333333333337
0.19101123595505617;0.31999999999999995
0.19101123595505617;0.34615384615384615
0.20224719101123595;0.33333333333333337
0.20224719101123595;0.3571428571428571
0.20224719101123595;0.3793103448275862
0.20224719101123595;0.4
0.20224719101123595;0.4193548387096774
0.21348314606741572;0.40625
0.21348314606741572;0.4242424242424242
0.21348314606741572;0.4411764705882353
0.21348314606741572;0.4571428571428572
0.21348314606741572;0.4722222222222222
0.21348314606741572;0.4864864864864865
0.21348314606741572;0.5
0.21348314606741572;0.5128205128205128
0.21348314606741572;0.525
0.21348314606741572;0.5365853658536586
0.21348314606741572;0.5476190476190477
0.21348314606741572;0.5581395348837209
0.2247191011235955;0.5454545454545454
0.2247191011235955;0.5555555555555556
0.2247191011235955;0.5652173913043479
0.2247191011235955;0.574468085106383
0.23595505617977527;0.5625
0.23595505617977527;0.5714285714285714
0.23595505617977527;0.5800000000000001
0.23595505617977527;0.5882352941176471
0.23595505617977527;0.5961538461538461
0.23595505617977527;0.6037735849056604
0.23595505617977527;0.6111111111111112
0.24719101123595505;0.6
0.24719101123595505;0.6071428571428572
0.24719101123595505;0.6140350877192983
0.24719101123595505;0.6206896551724138
0.24719101123595505;0.6271186440677966
0.24719101123595505;0.6333333333333333
0.24719101123595505;0.639344262295082
0.24719101123595505;0.6451612903225806
0.24719101123595505;0.6507936507936508
0.24719101123595505;0.65625
0.24719101123595505;0.6615384615384615
0.25842696629213485;0.6515151515151515
0.25842696629213485;0.6567164179104478
0.25842696629213485;0.6617647058823529
0.25842696629213485;0.6666666666666667
0.25842696629213485;0.6714285714285715
0.2696629213483146;0.6619718309859155
0.2808988764044944;0.6527777777777778
0.2808988764044944;0.6575342465753424
0.2808988764044944;0.6621621621621622
0.2808988764044944;0.6666666666666667
0.2808988764044944;0.6710526315789473
0.2808988764044944;0.6753246753246753
0.29213483146067415;0.6666666666666667
0.29213483146067415;0.6708860759493671
0.29213483146067415;0.675
0.29213483146067415;0.6790123456790124
0.29213483146067415;0.6829268292682926
0.29213483146067415;0.6867469879518072
0.29213483146067415;0.6904761904761905
0.29213483146067415;0.6941176470588235
0.30337078651685395;0.686046511627907
